ae_loss,y_disc_loss,y_cheat_loss,z_disc_loss,z_cheat_loss,cluster_head_loss,val_ae_loss,val_y_disc_loss,val_y_cheat_loss,val_z_disc_loss,val_z_cheat_loss,val_cluster_head_loss,lr,epoch
0.39117675254721906,-4.744762986462227e-06,3.3185476894299503e-06,-0.002407844475751601,0.025270499339474468,0.5133013469482595,0.3466608150572073,-1.995099098509899e-05,1.4611307662681745e-05,0.02978409296970387,0.028623311536111792,0.4850977659225464,0.0001,1
0.3615559477213717,-0.00015242929031687082,0.00011224245723343868,0.0004383437517166015,0.03514571717387597,0.45980351055672036,0.3374659328675661,-0.00035441692223864014,0.00025224045527808854,0.054963399488173546,0.014117588156444922,0.4359492063522339,0.0001,2
0.35736370557877073,-0.0008738339351283605,0.0006339513931951239,0.0011789803135015637,0.06293874315045453,0.4128724923491233,0.3333259383674528,-0.00119519480322793,0.0007889787890742243,0.027868052509414855,0.016843782088024634,0.38959577679634094,0.0001,3
0.3559030303597695,-0.0019590611664245566,0.0014400101174529664,0.005206692667063173,0.023100898394340104,0.36831710476894886,0.33304784385884395,-0.0020861161994885228,0.001427379211116979,0.02122825144057269,-0.002426291047309174,0.3482396900653839,0.0001,4
0.3535300362893443,-0.0029817868523238497,0.0020904047483983747,0.0005202712005891625,0.025107741277309678,0.33094742037432395,0.33087813292370466,-0.0026422785003440545,0.0015690120649867554,-0.0019415062165162602,0.10852174515851208,0.31487715244293213,0.0001,5
0.35262727639513586,-0.0034071507388477268,0.0021430444316814217,0.0022886847958611266,0.07016419041787085,0.30158919848700566,0.3320480186919697,-0.002549075600729309,0.0012415365883468633,0.03500111437723285,0.04929722042479476,0.28873878717422485,0.0001,6
0.3517496080981143,-0.003437109389323244,0.002522584604045847,0.0011603431833536963,0.08045541216644174,0.27836917356054397,0.3310055781583317,-0.0024507729177666543,0.002114050992293146,0.020969101319425417,0.04282924812287092,0.26859691739082336,0.0001,7
0.35148424099847764,-0.003355687809008455,0.003554329810113296,-0.001964005016773419,0.07561919063012244,0.260821386559788,0.32886211012230543,-0.0018527305751153196,0.0023790056890649167,-0.023678451715434184,0.22212268045691194,0.2532346248626709,0.0001,8
0.35147683937446783,-0.0030890978072928665,0.004301816867846131,0.006828971598220863,-0.05564243788711413,0.2472105972025184,0.3318079299614078,-0.0011496434760121074,0.0025678623117483604,0.06147842744334799,-0.11912526116996515,0.2416568398475647,0.0001,9
0.35155817248248467,-0.0030726802615913536,0.004210527939196041,-0.002658508019999924,-0.11604978319341643,0.23717689801780106,0.32892916681336576,-0.0013263397625070837,0.0016348938252271122,0.039457390909312204,-0.2422862529266076,0.23306196928024292,0.0001,10
